LGR5,PPFIBP2,SPRY2=>DUSP4,FAM84B,MID1,PI15,SPRY4;0.7142857142857143;0.7142857142857143;7.0
CRH,DUSP4,LGR5,NAV2,PPFIBP2,SPRY2=>MID1,TFPI2,VGF;1.0;1.0;5.0
C6orf176,CRH,MID1,PPFIBP2=>DUSP4,NAV2,SPRY2,SPRY4,TFPI2,VGF;1.0;1.0;5.0
DUSP4,MID1,NAV2,SPRY4=>CRH,LGR5,PPFIBP2,VGF;1.0;0.7142857142857143;5.0
BTBD11=>BEGAIN,CRH,DUSP4,GAL,MYCN,NAV2,RAMP1,SPRY4,VGF;0.078125;0.078125;64.0
BTBD11,CRH,DUSP4,GAL,MYCN,PPP1R16B,VGF=>BEGAIN;1.0;0.19230769230769232;5.0
NAV2,PPFIBP2,VGF=>BEGAIN,C6orf176,LGR5,MID1,SPRY4,TFPI2;0.7142857142857143;0.7142857142857143;7.0
BEGAIN,HK2,PGAM1,STARD4=>EFNB2,NME1,PRKCA,RND3;1.0;1.0;5.0
BEGAIN,C6orf176,CRH,DUSP4,NAV2=>LGR5,MID1,PPP1R16B,SPRY4,TFPI2;1.0;1.0;5.0
BEGAIN,C6orf176,CRH,LGR5,SPRY2,SPRY4,VGF=>DUSP4,MID1,PPFIBP2,TFPI2;1.0;1.0;5.0
C6orf176,LGR5,PI15,TFPI2=>C20orf103,RAMP1;0.7142857142857143;0.38461538461538464;7.0
C6orf176,DUSP4,FAM84B,LGR5,NAV2,TFPI2,VGF=>PPFIBP2,PPP1R16B,SPRY2,SPRY4;1.0;0.8333333333333334;5.0
C6orf176,GAL,PI15,RND3=>BEGAIN,PGAM1,PRKCA,RAMP1,STARD4;0.8333333333333334;0.8333333333333334;6.0
BEGAIN,LGR5,PI15=>C20orf103,C6orf176,PDE7B,PRKCA,RND3,TFPI2;0.7142857142857143;0.7142857142857143;7.0
CRH,FAM84B,MID1,PI15,SPRY2,SPRY4,TFPI2=>C6orf176,LGR5,PPFIBP2,VGF;1.0;0.8333333333333334;5.0
LGR5,PI15,PPFIBP2,VGF=>C6orf176,CRH,FAM84B,NAV2,PPP1R16B,SPRY4;0.8333333333333334;0.8333333333333334;6.0
